02/03/2025,"+5.00","Transfer from xx8914 CommBank app","+37.66"
25/07/2024,"-4.45","St Laurent North Ryde NS AUS Card xx2374 Value Date: 23/07/2024","+15.00"
25/07/2024,"-182.38","Vodafone Australia North Sydney AU AUS Card xx2374 Value Date: 23/07/2024","+19.45"
24/07/2024,"-20.00","Transfer To Jason CommBank App p","+201.83"
24/07/2024,"-8.40","TRANSPORTFORNSW TAP SYDNEY AUS Card xx2374 Value Date: 21/07/2024","+221.83"
23/07/2024,"+200.00","Transfer from xx8914 CommBank app","+230.23"
23/07/2024,"-26.00","BWS LIQUOR 6129 NORTH RYDE AU AUS Card xx2374 Value Date: 19/07/2024","+30.23"
23/07/2024,"-8.64","TRANSPORTFORNSW TAP SYDNEY AUS Card xx2374 Value Date: 19/07/2024","+56.23"
19/07/2024,"+60.00","Transfer from xx8914 CommBank app","+64.87"
19/07/2024,"-39.95","MOSHTIX PTY LTD SYDNEY NS AUS Card xx2374 Value Date: 17/07/2024","+4.87"
19/07/2024,"-16566.12","MACQUARIE UNIVERSITY MACQUARIE PAR NS AUS Card xx2374 Value Date: 17/07/2024","+44.82"
19/07/2024,"-9.99","AMZNPRIMEAU MEMBERSHIP SYDNEY SOUTH NS AUS Card xx2374 Value Date: 17/07/2024","+16610.94"
17/07/2024,"-350.00","Transfer to xx8914 CommBank app","+16620.93"
17/07/2024,"+16891.00","1/IRWAN HANDOYO UANG KULIAH DAN TAMBAHAN /2469 REF 2024071500039898 Fee AUD 5.00000","+16970.93"
16/07/2024,"-10.48","APPLE.COM/BILL SYDNEY AU AUS Card xx2374 Value Date: 11/07/2024","+79.93"
11/07/2024,"+70.00","Fast Transfer From JASON SURYAPUTRA Thank you cuk","+90.41"
10/07/2024,"-70.00","Transfer To Jason CommBank App oi","+20.41"
10/07/2024,"+60.00","Transfer from xx8914 CommBank app","+90.41"
03/07/2024,"-4.49","APPLE.COM/BILL SYDNEY NS AUS Card xx2374 Value Date: 01/07/2024","+30.41"
22/06/2024,"-9.99","APPLE.COM/BILL SYDNEY AU AUS Card xx2374 Value Date: 19/06/2024","+34.90"
19/06/2024,"-9.99","AMZNPRIMEAU MEMBERSHIP SYDNEY SOUTH NS AUS Card xx2374 Value Date: 17/06/2024","+44.89"
18/06/2024,"-1.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 14/06/2024","+54.88"
18/06/2024,"-4.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 14/06/2024","+55.88"
18/06/2024,"-21.40","WHSMITH SYDT1 PIER B MASCOT AU AUS Card xx2374 Value Date: 15/06/2024","+59.88"
15/06/2024,"+50.00","Transfer from xx8914 CommBank app","+81.28"
14/06/2024,"-300.00","Wdl ATM CBA ATM MACQUARIE SC A NSW 232002 AUS","+31.28"
14/06/2024,"-100.00","Wdl ATM CBA ATM MACQUARIE SC A NSW 232002 AUS","+331.28"
14/06/2024,"+400.00","Transfer from xx8914 CommBank app","+431.28"
12/06/2024,"-43.99","CHEMIST WAREHOUSE SYDNEY NS AUS Card xx2374 Value Date: 08/06/2024","+31.28"
12/06/2024,"-24.36","UNIVERSAL HOTELS DARLINGHURST AUS Card xx2374 Value Date: 10/06/2024","+75.27"
12/06/2024,"-30.45","UNIVERSAL HOTELS DARLINGHURST AUS Card xx2374 Value Date: 09/06/2024","+99.63"
12/06/2024,"-7.73","TRANSPORTFORNSW TAP SYDNEY AUS Card xx2374 Value Date: 10/06/2024","+130.08"
11/06/2024,"-30.23","UBER EATS* EATS","+137.81"
11/06/2024,"-52.30","WOOLWORTHS 1129 NORTH RYDE AU AUS Card xx2374 Value Date: 07/06/2024","+168.04"
11/06/2024,"-129.99","APPLE.COM/BILL SYDNEY AU AUS Card xx2374 Value Date: 06/06/2024","+220.34"
11/06/2024,"-84.33","UGG Australian Icons Sydney NS AUS Card xx2374 Value Date: 08/06/2024","+350.33"
09/06/2024,"+100.00","Transfer from xx8914 CommBank app","+434.66"
08/06/2024,"-25.90","UBER EATS* EATS","+334.66"
08/06/2024,"-30.00","Transfer To Sham CommBank App jacket","+360.56"
08/06/2024,"+100.00","Transfer from xx8914 CommBank app","+390.56"
08/06/2024,"+100.00","Transfer from xx8914 CommBank app","+290.56"
07/06/2024,"+10.00","Transfer from xx8914 CommBank app","+190.56"
07/06/2024,"+50.00","Transfer from xx8914 CommBank app","+180.56"
07/06/2024,"-1.16","UBER EATS* EATS","+130.56"
07/06/2024,"-4.15","gnibl Artarmon AU AUS Card xx2374 Value Date: 04/06/2024","+131.72"
07/06/2024,"-34.95","MACSHOP NORTH RYDE NS AUS Card xx2374 Value Date: 05/06/2024","+135.87"
06/06/2024,"-24.83","UBER EATS* EATS","+170.82"
05/06/2024,"-800.00","Transfer to xx8914 CommBank app","+195.65"
05/06/2024,"+991.00","1/IRWAN HANDOYO JUN /2469 REF 2024060300041924 Fee AUD 5.00000","+995.65"
04/06/2024,"-56.87","WOOLWORTHS 1129 NORTH RYDE AU AUS Card xx2374 Value Date: 31/05/2024","+4.65"
04/06/2024,"-4.49","APPLE.COM/BILL SYDNEY AU AUS Card xx2374 Value Date: 01/06/2024","+61.52"
03/06/2024,"-25.68","UBER EATS* EATS","+66.01"
03/06/2024,"+30.00","Transfer from xx8914 CommBank app","+91.69"
01/06/2024,"-0.01","Debit Excess Interest","+61.69"
31/05/2024,"+10.00","Transfer from xx8914 CommBank app","+61.70"
31/05/2024,"+50.00","Transfer from xx8914 CommBank app","+51.70"
30/05/2024,"-21.40","UBER EATS* EATS","+1.70"
30/05/2024,"+22.00","Transfer from xx8914 CommBank app","+23.10"
29/05/2024,"-1.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 27/05/2024","+1.10"
29/05/2024,"-4.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 27/05/2024","+2.10"
27/05/2024,"+5.00","Transfer from xx8914 CommBank app","+6.10"
25/05/2024,"-28.49","UBER EATS* EATS","+1.10"
25/05/2024,"+36.00","Transfer from xx8914 CommBank app","+29.59"
25/05/2024,"-9.99","AMZNPRIMEAU MEMBERSHIP SYDNEY SOUTH NS AUS Card xx2374 Value Date: 23/05/2024","-6.41"
24/05/2024,"-97.02","Woolworths Online BELLA VISTA AU AUS Card xx2374 Value Date: 20/05/2024","+3.58"
24/05/2024,"-3.10","gnibl Artarmon AU AUS Card xx2374 Value Date: 22/05/2024","+100.60"
24/05/2024,"-9.72","TRANSPORTFORNSW TAP SYDNEY AUS Card xx2374 Value Date: 22/05/2024","+103.70"
23/05/2024,"-19.31","UPPERROOM HOLDINGS PTY SYDNEY AU AUS Card xx2374 Value Date: 20/05/2024","+113.42"
23/05/2024,"-9.66","UPPERROOM HOLDINGS PTY SYDNEY AU AUS Card xx2374 Value Date: 20/05/2024","+132.73"
23/05/2024,"-14.31","YUN ZHOU PTY LTD MACQUARIE PAR NS AUS Card xx2374 Value Date: 21/05/2024","+142.39"
23/05/2024,"-1.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 21/05/2024","+156.70"
23/05/2024,"-22.98","APPLE.COM/BILL SYDNEY AU AUS Card xx2374 Value Date: 21/05/2024","+157.70"
22/05/2024,"-10.50","WOOLWORTHS 1129 NORTH RYDE AU AUS Card xx2374 Value Date: 20/05/2024","+180.68"
22/05/2024,"-4.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 20/05/2024","+191.18"
21/05/2024,"+20.00","Transfer from xx8914 CommBank app","+195.18"
20/05/2024,"+50.00","Transfer from xx8914 CommBank app","+175.18"
20/05/2024,"+20.00","Transfer from xx8914 CommBank app","+125.18"
20/05/2024,"+100.00","Transfer from xx8914 CommBank app","+105.18"
20/05/2024,"+5.00","Transfer from xx8914 CommBank app","+5.18"
20/05/2024,"-20.00","Transfer To Sham CommBank App vodka","+0.18"
20/05/2024,"+20.00","Transfer from xx8914 CommBank app","+20.18"
17/05/2024,"-4.50","PRIMEVIDEO SYDNEY NS AUS Card xx2374 Value Date: 15/05/2024","+0.18"
17/05/2024,"-22.74","UBER *EATS Sydney AU AUS Card xx2374 Value Date: 15/05/2024","+4.68"
15/05/2024,"+5.00","Transfer from xx8914 CommBank app","+27.42"
15/05/2024,"-3.10","gnibl Artarmon AU AUS Card xx2374 Value Date: 13/05/2024","+22.42"
15/05/2024,"-1.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 12/05/2024","+25.52"
15/05/2024,"-4.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 12/05/2024","+26.52"
14/05/2024,"-25.00","Transfer To Sham CommBank App vodka","+30.52"
14/05/2024,"+50.00","Transfer from xx8914 CommBank app","+55.52"
14/05/2024,"-3.10","gnibl Artarmon AU AUS Card xx2374 Value Date: 10/05/2024","+5.52"
14/05/2024,"-8.00","TRANSPORTFORNSW TAP SYDNEY AUS Card xx2374 Value Date: 11/05/2024","+8.62"
14/05/2024,"-25.68","UBER *EATS Sydney AU AUS Card xx2374 Value Date: 12/05/2024","+16.62"
13/05/2024,"+5.00","Transfer from xx8914 CommBank app","+42.30"
12/05/2024,"+5.00","Transfer from xx8914 CommBank app","+37.30"
12/05/2024,"+20.00","Transfer from xx8914 CommBank app","+32.30"
10/05/2024,"-12.00","WOOLWORTHS 1129 NORTH RYDE AU AUS Card xx2374 Value Date: 08/05/2024","+12.30"
10/05/2024,"-4.99","PRIMEVIDEO SYDNEY NS AUS Card xx2374 Value Date: 08/05/2024","+24.30"
10/05/2024,"-112.56","Woolworths Online BELLA VISTA AU AUS Card xx2374 Value Date: 07/05/2024","+29.29"
10/05/2024,"-14.01","LANZHOU LAMIAN BEEF NORTH RYDE AUS Card xx2374 Value Date: 08/05/2024","+141.85"
09/05/2024,"-32.60","Transfer To C DARMA PayID Phone from CommBank App korean bbq","+155.86"
09/05/2024,"+20.00","Transfer from xx8914 CommBank app","+188.46"
09/05/2024,"+20.00","Transfer from xx8914 CommBank app","+168.46"
09/05/2024,"-3.10","gnibl Artarmon AU AUS Card xx2374 Value Date: 07/05/2024","+148.46"
08/05/2024,"+10.00","Transfer from xx8914 CommBank app","+151.56"
08/05/2024,"+20.00","Transfer from xx8914 CommBank app","+141.56"
08/05/2024,"-3.10","gnibl Artarmon AU AUS Card xx2374 Value Date: 05/05/2024","+121.56"
08/05/2024,"-1.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 05/05/2024","+124.66"
08/05/2024,"-4.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 05/05/2024","+125.66"
07/05/2024,"+5.00","Transfer from xx8914 CommBank app","+129.66"
07/05/2024,"-3.10","gnibl Artarmon AU AUS Card xx2374 Value Date: 03/05/2024","+124.66"
07/05/2024,"-30.92","UBER *EATS Sydney AU AUS Card xx2374 Value Date: 05/05/2024","+127.76"
07/05/2024,"+116.00","Transfer from xx8914 CommBank app","+158.68"
06/05/2024,"-792.00","Transfer to xx8914 CommBank app","+42.68"
06/05/2024,"-212.00","Transfer To Sham CommBank App billie","+834.68"
06/05/2024,"+1000.00","1/IRWAN HANDOYO REF 2024050200035244 MEI /2469","+1046.68"
05/05/2024,"+10.00","Transfer from xx8914 CommBank app","+46.68"
05/05/2024,"+30.00","Transfer from xx8914 CommBank app","+36.68"
04/05/2024,"-4.10","gnibl Artarmon AU AUS Card xx2374 Value Date: 02/05/2024","+6.68"
04/05/2024,"-4.49","APPLE.COM/BILL SYDNEY AU AUS Card xx2374 Value Date: 01/05/2024","+10.78"
03/05/2024,"+5.00","Transfer from xx8914 CommBank app","+15.27"
02/05/2024,"+5.00","Transfer from xx8914 CommBank app","+10.27"
01/05/2024,"-0.01","Debit Excess Interest","+5.27"
30/04/2024,"-40.00","WOOLWORTHS 1129 NORTH RYDE AU AUS Card xx2374 Value Date: 26/04/2024","+5.28"
30/04/2024,"-4.00","CantaloupeSystemsAustr Albion QL AUS Card xx2374 Value Date: 27/04/2024","+45.28"
30/04/2024,"+4.00","Return CantaloupeSystemsAustr Albion QL AUS Card xx2374 Value Date: 28/04/2024","+49.28"
30/04/2024,"-20.00","TFNSW OPAL MACHINE SYDNEY AUS Card xx2374 Value Date: 27/04/2024","+45.28"
27/04/2024,"-34.00","Transfer To HTET EI PayID Phone from CommBank App chicken","+65.28"
27/04/2024,"+25.00","Transfer from xx8914 CommBank app","+99.28"
27/04/2024,"-20.00","Transfer To C DARMA PayID Phone from CommBank App mim golf pia","+74.28"
27/04/2024,"+50.00","Transfer from xx8914 CommBank app","+94.28"
26/04/2024,"+50.00","Transfer from xx8914 CommBank app","+44.28"
25/04/2024,"-1.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 23/04/2024","-5.72"
25/04/2024,"-4.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 23/04/2024","-4.72"
25/04/2024,"-61.90","Woolworths Online BELLA VISTA AU AUS Card xx2374 Value Date: 22/04/2024","-0.72"
25/04/2024,"-17.80","Woolworths Online BELLA VISTA AU AUS Card xx2374 Value Date: 22/04/2024","+61.18"
24/04/2024,"-3.10","gnibl Artarmon AU AUS Card xx2374 Value Date: 22/04/2024","+78.98"
24/04/2024,"-5.70","TRANSPORTFORNSW TAP SYDNEY AUS Card xx2374 Value Date: 22/04/2024","+82.08"
24/04/2024,"-2.24","TRANSPORTFORNSW TAP SYDNEY AUS Card xx2374 Value Date: 21/04/2024","+87.78"
23/04/2024,"+5.00","Transfer from xx8914 CommBank app","+90.02"
22/04/2024,"+60.00","Transfer from xx8914 CommBank app","+85.02"
21/04/2024,"-35.00","Transfer To Josh Espino CommBank App korean bbq","+25.02"
20/04/2024,"-18.02","ALDI STORES - NORTH RY NORTH RYDE AUS Card xx2374 Value Date: 17/04/2024","+60.02"
19/04/2024,"-21.96","WOOLWORTHS 1129 NORTH RYDE AU AUS Card xx2374 Value Date: 17/04/2024","+78.04"
19/04/2024,"-9.99","AMZNPRIMEAU MEMBERSHIP SYDNEY SOUTH NS AUS Card xx2374 Value Date: 17/04/2024","+100.00"
18/04/2024,"+50.00","Fast Transfer From JASON SURYAPUTRA CREDIT TO ACCOUNT","+109.99"
18/04/2024,"-10.80","CRUNCH CAFE NORTH RYDE NS AUS Card xx2374 Value Date: 15/04/2024","+59.99"
17/04/2024,"+50.00","Transfer from xx8914 CommBank app","+70.79"
17/04/2024,"-1.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 15/04/2024","+20.79"
17/04/2024,"-4.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 15/04/2024","+21.79"
17/04/2024,"-7.20","CRUNCH CAFE NORTH RYDE NS AUS Card xx2374 Value Date: 13/04/2024","+25.79"
16/04/2024,"-50.00","Transfer To Jason CommBank App .","+32.99"
16/04/2024,"+50.00","Transfer from xx8914 CommBank app","+82.99"
15/04/2024,"+20.00","Transfer from xx8914 CommBank app","+32.99"
13/04/2024,"+10.00","Transfer from xx8914 CommBank app","+12.99"
13/04/2024,"-12.50","CRUNCH CAFE NORTH RYDE NS AUS Card xx2374 Value Date: 10/04/2024","+2.99"
13/04/2024,"-9.54","YUN ZHOU PTY LTD MACQUARIE PAR NS AUS Card xx2374 Value Date: 11/04/2024","+15.49"
13/04/2024,"-9.99","APPLE.COM/BILL SYDNEY AU AUS Card xx2374 Value Date: 11/04/2024","+25.03"
13/04/2024,"-4.49","APPLE.COM/BILL SYDNEY AU AUS Card xx2374 Value Date: 10/04/2024","+35.02"
13/04/2024,"-20.51","ALDI STORES - NORTH RY NORTH RYDE AUS Card xx2374 Value Date: 10/04/2024","+39.51"
12/04/2024,"-15.56","WOOLWORTHS 1129 NORTH RYDE AU AUS Card xx2374 Value Date: 10/04/2024","+60.02"
12/04/2024,"-7.50","CRUNCH CAFE NORTH RYDE NS AUS Card xx2374 Value Date: 09/04/2024","+75.58"
10/04/2024,"+50.00","Transfer from xx8914 CommBank app","+83.08"
10/04/2024,"+20.00","Transfer from xx8914 CommBank app","+33.08"
10/04/2024,"-3.10","gnibl Artarmon AU AUS Card xx2374 Value Date: 08/04/2024","+13.08"
10/04/2024,"-1.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 08/04/2024","+16.18"
10/04/2024,"-4.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 08/04/2024","+17.18"
09/04/2024,"-3.95","WOOLWORTHS 1129 NORTH RYDE AU AUS Card xx2374 Value Date: 05/04/2024","+21.18"
09/04/2024,"-17.50","KMART 1368 NORTH RYDE AU AUS Card xx2374 Value Date: 05/04/2024","+25.13"
09/04/2024,"-6.79","TSG MACQUARIE NORTH RYDE AU AUS Card xx2374 Value Date: 05/04/2024","+42.63"
09/04/2024,"-15.88","ALDI STORES - NORTH RY NORTH RYDE AUS Card xx2374 Value Date: 05/04/2024","+49.42"
09/04/2024,"+10.00","Transfer from xx8914 CommBank app","+65.30"
08/04/2024,"+5.00","Transfer from xx8914 CommBank app","+55.30"
08/04/2024,"+2.00","Transfer from xx8914 CommBank app","+50.30"
07/04/2024,"-15.00","Transfer To Jason CommBank App mkn","+48.30"
07/04/2024,"+15.00","Transfer from xx8914 CommBank app","+63.30"
06/04/2024,"-70.00","Vodafone Australia North Sydney AU AUS Card xx2374 Value Date: 04/04/2024","+48.30"
05/04/2024,"+20.00","Transfer from xx8914 CommBank app","+118.30"
05/04/2024,"-4.50","CocaColaEPP North Ryde AUS Card xx2374 Value Date: 03/04/2024","+98.30"
04/04/2024,"-1.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 01/04/2024","+102.80"
04/04/2024,"-28.92","UBER *EATS Sydney AU AUS Card xx2374 Value Date: 02/04/2024","+103.80"
03/04/2024,"-3.00","WOOLWORTHS 1129 NORTH RYDE AU AUS Card xx2374 Value Date: 28/03/2024","+132.72"
03/04/2024,"-14.01","LANZHOU LAMIAN BEEF NORTH RYDE AUS Card xx2374 Value Date: 28/03/2024","+135.72"
03/04/2024,"-2.24","TRANSPORTFORNSW TAP SYDNEY AUS Card xx2374 Value Date: 30/03/2024","+149.73"
03/04/2024,"-4.49","APPLE.COM/BILL SYDNEY NS AUS Card xx2374 Value Date: 01/04/2024","+151.97"
03/04/2024,"-4.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 01/04/2024","+156.46"
02/04/2024,"+100.00","Transfer from xx8914 CommBank app","+160.46"
02/04/2024,"+30.00","Transfer from xx8914 CommBank app","+60.46"
29/03/2024,"-4.15","gnibl Artarmon AU AUS Card xx2374 Value Date: 27/03/2024","+30.46"
28/03/2024,"-19.49","APPLE.COM/BILL SYDNEY AU AUS Card xx2374 Value Date: 25/03/2024","+34.61"
27/03/2024,"-1.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 25/03/2024","+54.10"
27/03/2024,"-4.00","LAUNDRY C2C OSBORNE PARK WA AUS Card xx2374 Value Date: 25/03/2024","+55.10"
26/03/2024,"-3.10","gnibl Artarmon AU AUS Card xx2374 Value Date: 22/03/2024","+59.10"
26/03/2024,"-5.15","gnibl Artarmon AU AUS Card xx2374 Value Date: 22/03/2024","+62.20"
26/03/2024,"-22.13","UBER *EATS Sydney AU AUS Card xx2374 Value Date: 22/03/2024","+67.35"
26/03/2024,"-13.86","ALDI STORES - NORTH RY NORTH RYDE AUS Card xx2374 Value Date: 22/03/2024","+89.48"
25/03/2024,"+50.00","Transfer from xx8914 CommBank app","+103.34"
23/03/2024,"-27.40","UBER EATS* EATS","+53.34"
